micros,A0,A1,A2
2097012,1023,1023,484
2098788,1023,1023,484
2100564,1023,1023,484
2102340,1023,1023,484
2104116,1023,1023,485
2105892,1023,1023,484
2107668,1023,1023,485
2109452,1023,1023,485
2111228,1023,1023,484
2113004,1023,1023,485
2114780,1023,1023,485
2116556,1023,1023,485
2118332,1023,1023,485
2120108,1023,1023,484
2121884,1023,1023,485
2123660,1023,1023,485
2125444,1023,1023,485
2127220,1023,1023,485
2128996,1023,1023,484
2134248,1023,1023,481
2136028,1023,1023,482
2137804,1023,1023,483
2139580,1023,1023,484
2141364,1023,1023,484
2143140,1023,1023,484
2144916,1023,1023,484
2146692,1023,1023,484
2148468,1023,1023,484
2150244,1023,1023,484
2152020,1023,1023,484
2153796,1023,1023,485
2155576,1023,1023,484
2157356,1023,1023,485
2159132,1023,1023,484
2160908,1023,1023,484
2162684,1023,1023,484
2164468,1023,1023,485
2166244,1023,1023,485
2168020,1023,1023,484
2169796,1023,1023,485
2171572,1023,1023,484
2173348,1023,1023,484
2178616,1023,1023,482
2180396,1023,1023,482
2182180,1023,1023,484
2183956,1023,1023,484
2185740,1023,1023,484
2187516,1023,1023,484
2189292,1023,1023,485
2191068,1023,1023,484
2192844,1023,1023,485
2194620,1023,1023,485
2196396,1023,1023,484
2198172,1023,1023,484
2199956,1023,1023,484
2201732,1023,1023,485
2203516,1023,1023,484
2205292,1023,1023,484
2207068,1023,1023,485
2208844,1023,1023,484
2210620,1023,1023,484
2212396,1023,1023,484
2214180,1023,1023,484
2215964,1023,1023,484
2221240,1023,1023,482
2223020,1023,1023,482
2224796,1023,1023,483
2226580,1023,1023,484
2228356,1023,1023,484
2230132,1023,1023,485
2231908,1023,1023,484
2233692,1023,1023,484
2235476,1023,1023,484
2237252,1023,1023,484
2239036,1023,1023,484
2240824,1023,1023,484
2242608,1023,1023,484
2244388,1023,1023,484
2246164,1023,1023,484
2247940,1023,1023,484
2249716,1023,1023,484
2251492,1023,1023,484
2253268,1023,1023,484
2255052,1023,1023,484
2256828,1023,1023,484
2258604,1023,1023,484
2263852,1023,1023,481
2265628,1023,1023,482
2267404,1023,1023,482
2269180,1023,1023,484
2270964,1023,1023,484
2272740,1023,1023,484
2274516,1023,1023,484
2276292,1023,1023,484
2278068,1023,1023,484
2279844,1023,1023,484
2281628,1023,1023,484
2283404,1023,1023,484
2285188,1023,1023,484
2286964,1023,1023,484
2288740,1023,1023,484
2290516,1023,1023,484
2292292,1023,1023,484
2294076,1023,1023,484
2295860,1023,1023,484
2297636,1023,1023,484
2299412,1023,1023,484
2301188,1023,1023,484
2302964,1023,1023,484
2308220,1023,1023,482
2309996,1023,1023,482
2311772,1023,1023,483
2313548,1023,1023,484
2315324,1023,1023,484
2317100,1023,1023,484
2318876,1023,1023,484
2320652,1023,1023,484
2322428,1023,1023,484
2324212,1023,1023,484
2325988,1023,1023,484
2327764,1023,1023,484
2329540,1023,1023,485
2331316,1023,1023,484
2333100,1023,1023,484
2334876,1023,1023,484
