micros,A0,A1,A2
2094332,1023,1023,484
2096108,1023,1023,484
2097884,1023,1023,484
2099660,1023,1023,482
2101436,1023,1023,482
2103212,1023,1023,483
2104988,1023,1023,484
2110240,1023,1023,479
2112020,1023,1023,480
2113796,1023,1023,483
2115572,1023,1023,484
2117348,1023,1023,484
2119124,1023,1023,482
2120900,1023,1023,482
2122676,1023,1023,483
2124452,1023,1023,484
2126236,1023,1023,484
2128012,1023,1023,483
2129788,1023,1023,483
2131564,1023,1023,482
2133340,1023,1023,482
2135116,1023,1023,483
2136892,1023,1023,484
2138668,1023,1023,483
2140452,1023,1023,482
2142236,1023,1023,482
2144012,1023,1023,483
2145788,1023,1023,484
2147564,1023,1023,485
2152828,1023,1023,480
2154612,1023,1023,481
2156388,1023,1023,484
2158164,1023,1023,484
2159940,1023,1023,483
2161724,1023,1023,482
2163500,1023,1023,482
2165276,1023,1023,483
2167052,1023,1023,484
2168828,1023,1023,484
2170612,1023,1023,481
2172388,1023,1023,480
2174164,1023,1023,481
2175940,1023,1023,483
2177716,1023,1023,483
2179500,1023,1023,482
2181276,1023,1023,480
2183052,1023,1023,480
2184836,1023,1023,482
2186612,1023,1023,483
2188388,1023,1023,483
2190164,1023,1023,482
2195400,1023,1023,480
2197180,1023,1023,481
2198956,1023,1023,482
2200732,1023,1023,483
2202516,1023,1023,482
2204292,1023,1023,482
2206068,1023,1023,482
2207844,1023,1023,484
2209620,1023,1023,484
2211396,1023,1023,482
2213172,1023,1023,481
2214956,1023,1023,481
2216732,1023,1023,484
2218508,1023,1023,484
2220284,1023,1023,483
2222060,1023,1023,481
2223836,1023,1023,480
2225620,1023,1023,482
2227404,1023,1023,483
2229180,1023,1023,483
2230956,1023,1023,482
2232732,1023,1023,480
2237980,1023,1023,479
2239756,1023,1023,480
2241548,1023,1023,481
2243324,1023,1023,481
2245100,1023,1023,480
2246876,1023,1023,482
2248652,1023,1023,483
2250428,1023,1023,483
2252204,1023,1023,482
2253980,1023,1023,480
2255756,1023,1023,481
2257540,1023,1023,483
2259316,1023,1023,484
2261092,1023,1023,482
2262868,1023,1023,480
2264644,1023,1023,480
2266420,1023,1023,481
2268200,1023,1023,482
2269980,1023,1023,483
2271756,1023,1023,481
2273532,1023,1023,480
2275316,1023,1023,479
2277092,1023,1023,481
2282356,1023,1023,480
2284132,1023,1023,479
2285908,1023,1023,480
2287692,1023,1023,481
2289468,1023,1023,483
2291244,1023,1023,483
2293028,1023,1023,482
2294812,1023,1023,481
2296588,1023,1023,481
2298364,1023,1023,483
2300140,1023,1023,483
2301916,1023,1023,482
2303692,1023,1023,481
2305476,1023,1023,480
2307260,1023,1023,481
2309036,1023,1023,482
2310812,1023,1023,482
2312596,1023,1023,481
2314372,1023,1023,481
2316148,1023,1023,481
2317924,1023,1023,481
2319700,1023,1023,481
2324944,1023,1023,479
2326724,1023,1023,479
2328500,1023,1023,480
2330276,1023,1023,482
2332060,1023,1023,483
2333836,1023,1023,482
2335612,1023,1023,481
2337388,1023,1023,481
2339164,1023,1023,481
2340940,1023,1023,482
2342716,1023,1023,482
2344492,1023,1023,481
2346276,1023,1023,481
2348060,1023,1023,481
2349836,1023,1023,482
2351612,1023,1023,482
2353396,1023,1023,482
2355180,1023,1023,481
2356968,1023,1023,482
2358748,1023,1023,481
2360524,1023,1023,481
2362300,1023,1023,482
2367552,1023,1023,478
2369336,1023,1023,479
2371116,1023,1023,479
2372900,1023,1023,482
2374692,1023,1023,482
2376468,1023,1023,481
2378252,1023,1023,481
2380028,1023,1023,481
2381804,1023,1023,482
2383580,1023,1023,482
2385356,1023,1023,481
2387132,1023,1023,481
2388908,1023,1023,481
2390692,1023,1023,481
2392476,1023,1023,481
2394260,1023,1023,482
2396044,1023,1023,481
2397828,1023,1023,481
2399612,1023,1023,481
2401396,1023,1023,481
2403180,1023,1023,481
2404956,1023,1023,481
2410220,1023,1023,477
2411996,1023,1023,479
2413780,1023,1023,479
2415564,1023,1023,481
2417348,1023,1023,481
2419124,1023,1023,480
2420908,1023,1023,481
2422684,1023,1023,481
2424460,1023,1023,481
2426236,1023,1023,481
2428012,1023,1023,481
2429796,1023,1023,481
2431572,1023,1023,481
2433352,1023,1023,481
2435132,1023,1023,481
2436908,1023,1023,481
2438692,1023,1023,481
2440468,1023,1023,481
2442252,1023,1023,481
2444028,1023,1023,482
2445804,1023,1023,482
2447580,1023,1023,482
2449356,1023,1023,481
2454624,1023,1023,479
2456404,1023,1023,480
2458188,1023,1023,481
2459972,1023,1023,482
2461756,1023,1023,482
2463532,1023,1023,482
2465308,1023,1023,482
2467084,1023,1023,482
2468860,1023,1023,483
2470644,1023,1023,481
2472420,1023,1023,481
2474196,1023,1023,482
2475972,1023,1023,482
2477748,1023,1023,482
2479524,1023,1023,481
2481300,1023,1023,482
2483076,1023,1023,481
2484860,1023,1023,482
2486636,1023,1023,482
2488412,1023,1023,481
